user_id,recency_days,freq_orders,monetary_gmv,r_score,f_score,m_score,segment
6611,30,1,160.0,3,1,2,一般挽留客户
2221,57,2,160.0,4,5,2,一般价值客户
6942,52,1,160.0,4,2,2,一般发展客户
8769,9,1,160.0,1,1,2,一般挽留客户
294,68,1,160.0,5,3,2,一般发展客户
7717,31,1,160.0,3,1,2,一般挽留客户
8139,32,3,160.0,3,5,2,一般保持客户
759,57,1,160.0,4,2,2,一般发展客户
1336,16,1,160.0,2,1,2,一般挽留客户
1942,84,1,160.0,5,3,2,一般发展客户
3811,39,1,160.0,3,2,2,一般挽留客户
6564,60,1,160.0,4,2,2,一般发展客户
6102,19,1,160.0,2,1,2,一般挽留客户
414,15,2,160.0,2,4,2,一般保持客户
2186,49,2,159.0,4,4,2,一般价值客户
4726,35,1,158.0,3,2,2,一般挽留客户
5822,34,2,158.0,3,4,2,一般保持客户
9810,63,1,158.0,4,2,2,一般发展客户
5477,7,3,158.0,1,5,2,一般保持客户
7131,85,1,158.0,5,3,2,一般发展客户
4768,87,1,158.0,5,3,2,一般发展客户
1731,60,1,157.0,4,2,2,一般发展客户
7927,2,1,157.0,1,1,2,一般挽留客户
6707,82,1,157.0,5,3,2,一般发展客户
3009,30,1,157.0,3,1,2,一般挽留客户
4642,64,1,157.0,4,2,2,一般发展客户
4600,4,1,157.0,1,1,2,一般挽留客户
5755,90,1,157.0,5,3,2,一般发展客户
7355,34,1,157.0,3,1,2,一般挽留客户
1120,76,1,157.0,5,3,2,一般发展客户
283,13,1,157.0,2,1,2,一般挽留客户
3048,51,2,157.0,4,4,2,一般价值客户
1295,58,1,157.0,4,2,2,一般发展客户
1229,77,1,157.0,5,3,2,一般发展客户
957,22,1,157.0,2,1,2,一般挽留客户
9262,76,1,156.0,5,3,2,一般发展客户
5348,79,1,156.0,5,3,2,一般发展客户
7617,48,1,156.0,4,2,2,一般发展客户
4267,23,2,156.0,2,4,2,一般保持客户
9382,51,1,156.0,4,2,2,一般发展客户
8317,27,2,156.0,3,4,2,一般保持客户
5781,29,2,155.44,3,4,2,一般保持客户
9349,55,1,155.0,4,2,2,一般发展客户
486,75,1,155.0,5,3,2,一般发展客户
252,26,2,154.0,3,4,2,一般保持客户
3041,56,1,154.0,4,2,2,一般发展客户
2432,29,2,154.0,3,4,2,一般保持客户
1580,4,2,154.0,1,4,2,一般保持客户
9394,24,2,154.0,2,4,2,一般保持客户
926,0,1,154.0,1,1,2,一般挽留客户
5465,68,1,153.0,5,3,2,一般发展客户
5438,1,1,153.0,1,1,2,一般挽留客户
7217,80,1,153.0,5,3,2,一般发展客户
911,5,1,153.0,1,1,2,一般挽留客户
4585,90,1,153.0,5,3,2,一般发展客户
8978,16,1,153.0,2,1,2,一般挽留客户
6587,0,1,153.0,1,1,2,一般挽留客户
5753,73,1,152.0,5,3,2,一般发展客户
6289,37,1,152.0,3,2,2,一般挽留客户
51,13,2,152.0,2,4,2,一般保持客户
4863,42,1,152.0,3,2,2,一般挽留客户
3522,52,2,152.0,4,4,2,一般价值客户
5330,63,1,152.0,4,2,2,一般发展客户
8913,16,1,152.0,2,1,2,一般挽留客户
9496,14,2,151.1,2,4,2,一般保持客户
2519,58,1,151.0,4,2,2,一般发展客户
8718,56,2,150.0,4,5,2,一般价值客户
1526,27,1,150.0,3,1,2,一般挽留客户
5368,61,1,150.0,4,2,2,一般发展客户
3075,28,2,149.0,3,4,2,一般保持客户
3774,36,2,149.0,3,4,2,一般保持客户
4895,55,1,149.0,4,2,2,一般发展客户
4278,73,1,149.0,5,3,2,一般发展客户
6608,20,2,148.0,2,4,2,一般保持客户
8060,1,1,148.0,1,1,2,一般挽留客户
7047,78,1,147.0,5,3,2,一般发展客户
7405,4,2,147.0,1,4,2,一般保持客户
4136,52,2,146.0,4,4,2,一般价值客户
3603,82,1,146.0,5,3,2,一般发展客户
2609,87,1,146.0,5,3,2,一般发展客户
8623,1,1,146.0,1,1,2,一般挽留客户
4946,44,2,146.0,4,4,2,一般价值客户
284,31,1,146.0,3,1,2,一般挽留客户
2597,85,1,145.0,5,3,2,一般发展客户
8493,12,1,145.0,2,1,2,一般挽留客户
3252,20,2,145.0,2,4,2,一般保持客户
9411,35,1,145.0,3,2,2,一般挽留客户
9333,77,1,145.0,5,3,2,一般发展客户
2369,12,1,145.0,2,1,2,一般挽留客户
9043,70,1,144.0,5,3,2,一般发展客户
4633,33,1,144.0,3,1,2,一般挽留客户
5684,64,1,144.0,4,2,2,一般发展客户
4029,33,2,144.0,3,4,2,一般保持客户
7677,44,1,144.0,4,2,2,一般发展客户
2247,68,1,144.0,5,3,2,一般发展客户
3433,41,2,144.0,3,4,2,一般保持客户
9859,46,1,144.0,4,2,2,一般发展客户
4444,69,1,144.0,5,3,2,一般发展客户
3709,8,1,144.0,1,1,2,一般挽留客户
8267,55,1,144.0,4,2,2,一般发展客户
5510,22,2,143.0,2,4,2,一般保持客户
4135,76,1,142.0,5,3,2,一般发展客户
9148,47,1,142.0,4,2,2,一般发展客户
7496,17,1,142.0,2,1,2,一般挽留客户
55,63,1,142.0,4,2,2,一般发展客户
4703,23,1,142.0,2,1,2,一般挽留客户
5977,22,2,142.0,2,4,2,一般保持客户
5271,52,1,142.0,4,2,2,一般发展客户
1247,18,1,142.0,2,1,2,一般挽留客户
3413,69,1,142.0,5,3,2,一般发展客户
2607,27,1,142.0,3,1,2,一般挽留客户
844,1,1,142.0,1,1,2,一般挽留客户
6272,57,1,142.0,4,2,2,一般发展客户
6167,19,1,142.0,2,1,2,一般挽留客户
7375,71,1,142.0,5,3,2,一般发展客户
3555,38,1,142.0,3,2,2,一般挽留客户
6211,9,1,142.0,1,1,2,一般挽留客户
636,58,1,142.0,4,2,2,一般发展客户
7101,22,1,142.0,2,1,2,一般挽留客户
2040,10,1,141.0,1,1,2,一般挽留客户
1758,1,1,140.0,1,1,2,一般挽留客户
2692,30,2,140.0,3,4,2,一般保持客户
3903,31,2,140.0,3,4,2,一般保持客户
8298,41,1,139.0,3,2,2,一般挽留客户
9328,14,1,139.0,2,1,2,一般挽留客户
4437,27,2,139.0,3,4,2,一般保持客户
4979,60,1,139.0,4,2,2,一般发展客户
900,37,1,139.0,3,2,2,一般挽留客户
8280,83,1,139.0,5,3,2,一般发展客户
2675,50,1,139.0,4,2,2,一般发展客户
4039,33,1,139.0,3,1,2,一般挽留客户
339,66,1,139.0,5,3,2,一般发展客户
9443,38,1,139.0,3,2,2,一般挽留客户
9190,12,1,139.0,2,1,2,一般挽留客户
9728,84,1,139.0,5,3,2,一般发展客户
2138,51,1,139.0,4,2,2,一般发展客户
2980,35,1,139.0,3,2,2,一般挽留客户
7014,78,1,139.0,5,3,2,一般发展客户
3881,40,1,139.0,3,2,2,一般挽留客户
1859,13,1,139.0,2,1,2,一般挽留客户
3021,88,1,139.0,5,3,2,一般发展客户
973,54,1,139.0,4,2,2,一般发展客户
6911,36,1,139.0,3,2,2,一般挽留客户
3445,79,1,139.0,5,3,2,一般发展客户
5013,25,1,138.74,2,1,2,一般挽留客户
7086,87,1,138.0,5,3,2,一般发展客户
3765,55,1,138.0,4,2,2,一般发展客户
2493,72,1,138.0,5,3,2,一般发展客户
2829,21,1,138.0,2,1,2,一般挽留客户
2884,28,2,138.0,3,4,2,一般保持客户
3907,64,1,138.0,4,2,2,一般发展客户
9177,76,1,138.0,5,3,2,一般发展客户
6500,27,1,138.0,3,1,2,一般挽留客户
9758,42,2,138.0,4,4,2,一般价值客户
1866,65,1,138.0,5,2,2,一般发展客户
9257,2,1,138.0,1,1,2,一般挽留客户
3302,77,1,138.0,5,3,2,一般发展客户
417,42,1,138.0,3,2,2,一般挽留客户
7524,51,2,138.0,4,4,2,一般价值客户
2522,70,1,138.0,5,3,2,一般发展客户
3155,20,1,138.0,2,1,2,一般挽留客户
1262,58,1,137.0,4,2,2,一般发展客户
734,4,2,137.0,1,4,2,一般保持客户
390,37,1,137.0,3,2,2,一般挽留客户
5240,64,1,137.0,4,2,2,一般发展客户
4259,61,2,137.0,4,5,2,一般价值客户
1585,46,1,137.0,4,2,2,一般发展客户
1847,70,1,137.0,5,3,2,一般发展客户
1567,13,1,137.0,2,1,2,一般挽留客户
4246,52,1,137.0,4,2,2,一般发展客户
4034,3,2,137.0,1,4,2,一般保持客户
5371,19,1,137.0,2,1,2,一般挽留客户
8133,22,2,136.84,2,4,2,一般保持客户
8044,8,2,136.0,1,4,2,一般保持客户
8551,35,1,136.0,3,2,2,一般挽留客户
6096,83,1,136.0,5,3,2,一般发展客户
9414,3,1,136.0,1,1,2,一般挽留客户
3834,60,1,136.0,4,2,2,一般发展客户
9342,83,1,136.0,5,3,2,一般发展客户
1924,5,1,136.0,1,1,2,一般挽留客户
741,71,1,136.0,5,3,2,一般发展客户
4775,89,1,136.0,5,3,2,一般发展客户
3779,21,1,136.0,2,1,2,一般挽留客户
5267,71,1,136.0,5,3,2,一般发展客户
5311,17,1,135.0,2,1,2,一般挽留客户
5374,84,1,135.0,5,3,2,一般发展客户
4133,27,1,135.0,3,1,2,一般挽留客户
4741,57,1,135.0,4,2,2,一般发展客户
8676,18,1,135.0,2,1,2,一般挽留客户
8616,84,1,135.0,5,3,2,一般发展客户
7845,33,1,135.0,3,1,2,一般挽留客户
2948,60,1,135.0,4,2,2,一般发展客户
564,21,1,135.0,2,1,2,一般挽留客户
6651,89,1,135.0,5,3,2,一般发展客户
4846,54,1,135.0,4,2,2,一般发展客户
550,8,1,135.0,1,1,2,一般挽留客户
6819,72,1,135.0,5,3,2,一般发展客户
8103,25,1,135.0,2,1,2,一般挽留客户
5355,4,2,135.0,1,4,2,一般保持客户
5784,56,1,135.0,4,2,2,一般发展客户
9786,65,1,134.0,5,3,2,一般发展客户
7823,8,2,134.0,1,4,2,一般保持客户
3816,23,1,134.0,2,1,2,一般挽留客户
7076,84,1,134.0,5,3,2,一般发展客户
1700,19,2,134.0,2,4,2,一般保持客户
2130,54,1,134.0,4,2,2,一般发展客户
5161,7,2,134.0,1,4,2,一般保持客户
9693,19,1,134.0,2,1,2,一般挽留客户
8940,59,1,134.0,4,2,2,一般发展客户
6359,8,2,134.0,1,4,2,一般保持客户
2376,22,1,134.0,2,1,2,一般挽留客户
2603,81,1,133.0,5,3,2,一般发展客户
9046,62,2,132.0,4,5,2,一般价值客户
2018,13,1,132.0,2,1,2,一般挽留客户
2234,55,1,132.0,4,2,2,一般发展客户
4937,79,1,132.0,5,3,2,一般发展客户
2841,8,1,131.0,1,1,2,一般挽留客户
1878,82,1,131.0,5,3,2,一般发展客户
8333,53,1,131.0,4,2,2,一般发展客户
1169,2,1,131.0,1,1,2,一般挽留客户
8488,73,1,131.0,5,3,2,一般发展客户
2068,16,1,131.0,2,1,2,一般挽留客户
6991,90,1,131.0,5,3,2,一般发展客户
7421,56,1,131.0,4,2,2,一般发展客户
8683,3,1,131.0,1,1,2,一般挽留客户
9388,76,1,131.0,5,3,2,一般发展客户
5935,17,1,131.0,2,1,2,一般挽留客户
7390,18,2,131.0,2,4,2,一般保持客户
4249,58,1,131.0,4,2,2,一般发展客户
2923,5,1,131.0,1,1,2,一般挽留客户
7469,81,1,131.0,5,3,2,一般发展客户
7230,28,1,131.0,3,1,2,一般挽留客户
2604,67,2,131.0,5,5,2,一般价值客户
7198,72,1,131.0,5,3,2,一般发展客户
6971,1,1,130.0,1,1,2,一般挽留客户
9265,6,1,130.0,1,1,2,一般挽留客户
5558,55,1,130.0,4,2,2,一般发展客户
9631,42,2,130.0,4,4,2,一般价值客户
2486,73,1,129.0,5,3,2,一般发展客户
4892,17,2,129.0,2,4,2,一般保持客户
8593,57,2,129.0,4,5,2,一般价值客户
118,58,1,129.0,4,2,2,一般发展客户
4841,40,2,128.0,3,4,2,一般保持客户
1926,54,2,128.0,4,4,2,一般价值客户
5285,61,2,128.0,4,5,2,一般价值客户
8020,2,2,128.0,1,4,2,一般保持客户
3084,6,2,127.0,1,4,2,一般保持客户
8757,14,1,127.0,2,1,2,一般挽留客户
4653,27,2,127.0,3,4,2,一般保持客户
6644,35,1,127.0,3,2,2,一般挽留客户
4984,89,1,127.0,5,3,2,一般发展客户
4271,34,2,126.0,3,4,2,一般保持客户
3685,56,1,126.0,4,2,2,一般发展客户
3599,1,2,126.0,1,3,2,一般挽留客户
8208,48,1,126.0,4,2,2,一般发展客户
9735,24,2,126.0,2,4,2,一般保持客户
4272,51,1,126.0,4,2,2,一般发展客户
9927,50,2,125.0,4,4,2,一般价值客户
5672,9,2,124.0,1,4,2,一般保持客户
3441,4,2,124.0,1,4,2,一般保持客户
6739,8,2,123.0,1,4,2,一般保持客户
8881,39,2,123.0,3,4,2,一般保持客户
7905,55,2,122.0,4,4,2,一般价值客户
2338,36,1,122.0,3,2,2,一般挽留客户
8457,76,1,122.0,5,3,2,一般发展客户
5460,48,1,122.0,4,2,2,一般发展客户
4180,88,1,122.0,5,3,2,一般发展客户
4411,66,1,122.0,5,3,2,一般发展客户
8193,8,2,122.0,1,4,2,一般保持客户
3925,76,1,122.0,5,3,2,一般发展客户
9566,64,1,121.0,4,2,2,一般发展客户
3917,68,1,121.0,5,3,2,一般发展客户
6507,72,1,120.0,5,3,2,一般发展客户
5127,45,1,120.0,4,2,2,一般发展客户
6963,12,2,120.0,2,4,2,一般保持客户
2248,58,1,120.0,4,2,2,一般发展客户
1237,17,1,120.0,2,1,2,一般挽留客户
622,79,1,120.0,5,3,2,一般发展客户
8544,54,1,120.0,4,2,2,一般发展客户
5517,63,1,120.0,4,2,2,一般发展客户
8213,22,1,120.0,2,1,2,一般挽留客户
6029,83,1,120.0,5,3,2,一般发展客户
3149,55,1,120.0,4,2,2,一般发展客户
48,8,1,120.0,1,1,2,一般挽留客户
3369,67,1,120.0,5,3,2,一般发展客户
9452,44,1,120.0,4,2,2,一般发展客户
4730,1,2,120.0,1,3,2,一般挽留客户
1871,56,1,120.0,4,2,2,一般发展客户
9659,13,1,120.0,2,1,2,一般挽留客户
4325,62,1,119.0,4,2,2,一般发展客户
3328,28,2,119.0,3,4,2,一般保持客户
6724,17,1,119.0,2,1,2,一般挽留客户
8587,31,1,119.0,3,1,2,一般挽留客户
4005,30,2,118.0,3,4,2,一般保持客户
8390,54,1,118.0,4,2,2,一般发展客户
7929,67,2,118.0,5,5,2,一般价值客户
7908,12,1,118.0,2,1,2,一般挽留客户
82,64,1,118.0,4,2,2,一般发展客户
1982,36,1,118.0,3,2,2,一般挽留客户
7192,16,2,118.0,2,4,2,一般保持客户
4153,54,1,118.0,4,2,2,一般发展客户
3589,22,2,117.64,2,4,2,一般保持客户
5325,0,1,116.0,1,1,2,一般挽留客户
6305,76,1,116.0,5,3,2,一般发展客户
8713,36,1,116.0,3,2,2,一般挽留客户
2220,11,1,116.0,1,1,2,一般挽留客户
8018,1,2,116.0,1,3,2,一般挽留客户
1110,66,1,116.0,5,3,2,一般发展客户
9424,32,1,116.0,3,1,2,一般挽留客户
5093,6,1,116.0,1,1,2,一般挽留客户
9814,76,1,116.0,5,3,2,一般发展客户
7259,49,1,116.0,4,2,2,一般发展客户
3107,20,1,116.0,2,1,2,一般挽留客户
6365,7,2,116.0,1,4,2,一般保持客户
4861,67,1,116.0,5,3,2,一般发展客户
3339,34,1,116.0,3,1,2,一般挽留客户
5696,6,1,116.0,1,1,2,一般挽留客户
5384,78,1,116.0,5,3,2,一般发展客户
5681,57,1,116.0,4,2,2,一般发展客户
5411,24,1,116.0,2,1,2,一般挽留客户
525,44,2,116.0,4,4,2,一般价值客户
4676,73,1,116.0,5,3,2,一般发展客户
4974,36,1,116.0,3,2,2,一般挽留客户
8747,6,1,116.0,1,1,2,一般挽留客户
1182,90,1,116.0,5,3,2,一般发展客户
1001,60,1,116.0,4,2,2,一般发展客户
4928,28,1,116.0,3,1,2,一般挽留客户
5990,37,2,115.0,3,4,2,一般保持客户
8104,51,2,115.0,4,4,2,一般价值客户
1736,68,1,114.0,5,3,2,一般发展客户
2031,1,2,114.0,1,3,2,一般挽留客户
5045,52,1,114.0,4,2,2,一般发展客户
6870,68,1,114.0,5,3,2,一般发展客户
4791,61,1,114.0,4,2,2,一般发展客户
7963,80,1,114.0,5,3,2,一般发展客户
8487,12,1,114.0,2,1,2,一般挽留客户
6809,66,1,114.0,5,3,2,一般发展客户
6684,86,1,114.0,5,3,2,一般发展客户
7333,14,1,114.0,2,1,2,一般挽留客户
1954,8,2,113.0,1,4,2,一般保持客户
3106,54,1,113.0,4,2,2,一般发展客户
5115,33,2,113.0,3,4,2,一般保持客户
4945,66,1,113.0,5,3,2,一般发展客户
9460,76,1,113.0,5,3,2,一般发展客户
7468,8,1,112.0,1,1,2,一般挽留客户
292,10,1,112.0,1,1,2,一般挽留客户
3020,40,1,112.0,3,2,2,一般挽留客户
4886,68,1,111.0,5,3,2,一般发展客户
4013,6,1,111.0,1,1,2,一般挽留客户
6575,22,1,111.0,2,1,2,一般挽留客户
6502,54,1,111.0,4,2,2,一般发展客户
373,72,1,110.0,5,3,2,一般发展客户
5361,73,1,110.0,5,3,2,一般发展客户
7489,4,1,110.0,1,1,2,一般挽留客户
2457,86,1,110.0,5,3,2,一般发展客户
4657,7,1,110.0,1,1,2,一般挽留客户
1712,0,2,110.0,1,3,2,一般挽留客户
5605,45,2,109.0,4,4,2,一般价值客户
9430,50,2,109.0,4,4,2,一般价值客户
5520,34,1,109.0,3,1,2,一般挽留客户
898,63,1,109.0,4,2,2,一般发展客户
7630,68,1,108.0,5,3,2,一般发展客户
867,3,1,108.0,1,1,2,一般挽留客户
450,87,1,108.0,5,3,2,一般发展客户
4628,26,1,108.0,3,1,2,一般挽留客户
6256,71,1,108.0,5,3,2,一般发展客户
2125,12,1,108.0,2,1,2,一般挽留客户
9726,59,1,108.0,4,2,2,一般发展客户
2219,72,1,108.0,5,3,2,一般发展客户
7969,20,1,108.0,2,1,2,一般挽留客户
935,68,1,108.0,5,3,2,一般发展客户
3563,82,1,108.0,5,3,2,一般发展客户
623,26,1,108.0,3,1,2,一般挽留客户
788,17,1,107.0,2,1,2,一般挽留客户
4671,75,1,107.0,5,3,2,一般发展客户
3617,40,1,107.0,3,2,2,一般挽留客户
977,12,1,107.0,1,1,2,一般挽留客户
5139,87,1,107.0,5,3,2,一般发展客户
9981,65,1,107.0,5,3,2,一般发展客户
1036,23,1,107.0,2,1,2,一般挽留客户
6854,77,1,107.0,5,3,2,一般发展客户
8505,47,1,107.0,4,2,2,一般发展客户
2747,14,1,107.0,2,1,2,一般挽留客户
3923,25,2,107.0,2,4,2,一般保持客户
2845,68,1,107.0,5,3,2,一般发展客户
8477,30,1,107.0,3,1,2,一般挽留客户
814,79,1,107.0,5,3,2,一般发展客户
8188,54,1,107.0,4,2,2,一般发展客户
7797,16,1,107.0,2,1,2,一般挽留客户
6618,40,2,107.0,3,4,2,一般保持客户
8999,71,1,107.0,5,3,2,一般发展客户
7409,33,1,107.0,3,1,2,一般挽留客户
2947,1,1,107.0,1,1,2,一般挽留客户
9737,79,1,107.0,5,3,2,一般发展客户
7242,56,1,107.0,4,2,2,一般发展客户
5373,40,1,106.0,3,2,2,一般挽留客户
3162,68,1,106.0,5,3,2,一般发展客户
8205,30,1,106.0,3,1,2,一般挽留客户
2585,64,1,106.0,4,2,2,一般发展客户
9617,88,1,106.0,5,3,2,一般发展客户
9807,20,1,106.0,2,1,2,一般挽留客户
6050,55,1,106.0,4,2,2,一般发展客户
2901,85,1,106.0,5,3,2,一般发展客户
130,14,1,106.0,2,1,2,一般挽留客户
6144,49,1,106.0,4,2,2,一般发展客户
4695,79,1,106.0,5,3,2,一般发展客户
862,43,1,106.0,4,2,2,一般发展客户
5257,76,1,106.0,5,3,2,一般发展客户
9752,34,1,106.0,3,1,2,一般挽留客户
4976,67,1,106.0,5,3,2,一般发展客户
4501,24,1,106.0,2,1,2,一般挽留客户
4194,58,1,106.0,4,2,2,一般发展客户
9657,87,1,106.0,5,3,2,一般发展客户
8117,17,1,106.0,2,1,2,一般挽留客户
5499,51,1,106.0,4,2,2,一般发展客户
4873,83,1,106.0,5,3,2,一般发展客户
1371,7,1,106.0,1,1,2,一般挽留客户
1268,48,1,106.0,4,2,2,一般发展客户
9228,77,1,106.0,5,3,2,一般发展客户
9246,40,1,106.0,3,2,2,一般挽留客户
7518,68,1,106.0,5,3,2,一般发展客户
9343,30,1,106.0,3,1,2,一般挽留客户
479,65,1,106.0,4,2,2,一般发展客户
6284,89,1,106.0,5,3,2,一般发展客户
350,21,1,106.0,2,1,2,一般挽留客户
5804,56,1,106.0,4,2,2,一般发展客户
4283,85,1,106.0,5,3,2,一般发展客户
9223,14,1,106.0,2,1,2,一般挽留客户
8556,49,1,106.0,4,2,2,一般发展客户
6541,82,1,106.0,5,3,2,一般发展客户
7476,3,1,106.0,1,1,2,一般挽留客户
2454,44,1,106.0,4,2,2,一般发展客户
6959,76,1,106.0,5,3,2,一般发展客户
3861,37,1,106.0,3,2,2,一般挽留客户
6506,67,1,106.0,5,3,2,一般发展客户
9458,28,1,106.0,3,1,2,一般挽留客户
2272,61,1,106.0,4,2,2,一般发展客户
1190,88,1,106.0,5,3,2,一般发展客户
9571,18,1,106.0,2,1,2,一般挽留客户
3505,53,1,106.0,4,2,2,一般发展客户
128,84,1,106.0,5,3,2,一般发展客户
2503,7,1,106.0,1,1,2,一般挽留客户
4047,49,1,106.0,4,2,2,一般发展客户
1794,78,1,106.0,5,3,2,一般发展客户
2101,41,1,106.0,3,2,2,一般挽留客户
4778,69,1,106.0,5,3,2,一般发展客户
2061,31,1,106.0,3,1,2,一般挽留客户
4224,65,1,106.0,5,2,2,一般发展客户
6598,90,1,106.0,5,3,2,一般发展客户
1530,22,1,106.0,2,1,2,一般挽留客户
5306,57,1,106.0,4,2,2,一般发展客户
4323,86,1,106.0,5,3,2,一般发展客户
8464,15,1,106.0,2,1,2,一般挽留客户
2089,50,1,106.0,4,2,2,一般发展客户
7647,82,1,106.0,5,3,2,一般发展客户
4248,5,1,106.0,1,1,2,一般挽留客户
1272,45,1,106.0,4,2,2,一般发展客户
8386,76,1,106.0,5,3,2,一般发展客户
3939,37,1,106.0,3,2,2,一般挽留客户
1048,68,1,106.0,5,3,2,一般发展客户
504,30,1,106.0,3,1,2,一般挽留客户
1555,64,1,106.0,4,2,2,一般发展客户
9390,88,1,106.0,5,3,2,一般发展客户
7814,20,1,106.0,2,1,2,一般挽留客户
9252,53,1,106.0,4,2,2,一般发展客户
8326,84,1,106.0,5,3,2,一般发展客户
4119,12,1,106.0,2,1,2,一般挽留客户
5207,49,1,106.0,4,2,2,一般发展客户
4240,78,1,106.0,5,3,2,一般发展客户
7521,41,1,106.0,3,2,2,一般挽留客户
6674,75,1,106.0,5,3,2,一般发展客户
4241,32,1,106.0,3,1,2,一般挽留客户
716,66,1,106.0,5,3,2,一般发展客户
3434,22,1,106.0,2,1,2,一般挽留客户
1212,58,1,106.0,4,2,2,一般发展客户
5006,86,1,106.0,5,3,2,一般发展客户
3268,17,1,106.0,2,1,2,一般挽留客户
8483,50,1,106.0,4,2,2,一般发展客户
2464,83,1,106.0,5,3,2,一般发展客户
5712,5,1,106.0,1,1,2,一般挽留客户
8624,46,1,106.0,4,2,2,一般发展客户
3550,77,1,106.0,5,3,2,一般发展客户
4252,57,2,105.0,4,5,2,一般价值客户
175,71,1,104.0,5,3,2,一般发展客户
6206,29,1,104.0,3,1,2,一般挽留客户
6561,80,1,104.0,5,3,2,一般发展客户
7013,34,1,104.0,3,1,2,一般挽留客户
6954,83,1,104.0,5,3,2,一般发展客户
514,70,1,104.0,5,3,2,一般发展客户
5844,8,2,104.0,1,4,2,一般保持客户
6661,8,1,104.0,1,1,2,一般挽留客户
4568,4,1,103.0,1,1,2,一般挽留客户
7311,72,1,103.0,5,3,2,一般发展客户
8207,50,2,103.0,4,4,2,一般价值客户
4285,64,1,102.0,4,2,2,一般发展客户
8235,12,1,102.0,2,1,2,一般挽留客户
1705,73,1,102.0,5,3,2,一般发展客户
369,17,1,102.0,2,1,2,一般挽留客户
1650,25,2,102.0,2,4,2,一般保持客户
3407,51,1,102.0,4,2,2,一般发展客户
922,75,1,101.0,5,3,2,一般发展客户
6407,62,1,101.0,4,2,2,一般发展客户
5556,85,1,101.0,5,3,2,一般发展客户
8015,41,1,101.0,3,2,2,一般挽留客户
1053,21,1,101.0,2,1,2,一般挽留客户
5450,1,1,101.0,1,1,2,一般挽留客户
5649,70,1,101.0,5,3,2,一般发展客户
3630,50,1,101.0,4,2,2,一般发展客户
8996,79,1,101.0,5,3,2,一般发展客户
8415,34,1,101.0,3,1,2,一般挽留客户
9393,10,1,101.0,1,1,2,一般挽留客户
4548,76,1,101.0,5,3,2,一般发展客户
4951,63,1,101.0,4,2,2,一般发展客户
813,42,1,101.0,3,2,2,一般挽留客户
1510,25,1,101.0,2,1,2,一般挽留客户
9775,4,1,101.0,1,1,2,一般挽留客户
8038,70,1,101.0,5,3,2,一般发展客户
394,55,1,101.0,4,2,2,一般发展客户
9209,79,1,101.0,5,3,2,一般发展客户
7736,36,1,101.0,3,2,2,一般挽留客户
2574,12,1,101.0,2,1,2,一般挽留客户
2900,78,1,101.0,5,3,2,一般发展客户
9320,64,1,101.0,4,2,2,一般发展客户
5190,43,1,101.0,4,2,2,一般发展客户
3474,26,1,101.0,3,1,2,一般挽留客户
8247,9,1,101.0,1,1,2,一般挽留客户
3424,74,1,101.0,5,3,2,一般发展客户
2368,60,1,101.0,4,2,2,一般发展客户
931,80,1,101.0,5,3,2,一般发展客户
746,38,1,101.0,3,2,2,一般挽留客户
3161,20,1,101.0,2,1,2,一般挽留客户
4059,78,1,101.0,5,3,2,一般发展客户
7159,65,1,101.0,5,2,2,一般发展客户
8768,48,1,101.0,4,2,2,一般发展客户
6128,34,1,101.0,3,1,2,一般挽留客户
4461,10,1,101.0,1,1,2,一般挽留客户
4693,24,1,100.4,2,1,2,一般挽留客户
2552,21,1,100.31,2,1,2,一般挽留客户
4351,30,2,100.0,3,4,2,一般保持客户
742,71,1,100.0,5,3,2,一般发展客户
5579,27,1,100.0,3,1,2,一般挽留客户
5307,13,1,100.0,2,1,2,一般挽留客户
5479,84,1,100.0,5,3,2,一般发展客户
6457,53,1,100.0,4,2,2,一般发展客户
8897,17,1,100.0,2,1,2,一般挽留客户
7191,5,1,100.0,1,1,2,一般挽留客户
4686,32,2,100.0,3,4,2,一般保持客户
1658,74,1,100.0,5,3,2,一般发展客户
4725,33,1,100.0,3,1,2,一般挽留客户
5540,16,1,100.0,2,1,2,一般挽留客户
5385,85,1,100.0,5,3,2,一般发展客户
6722,67,1,100.0,5,3,2,一般发展客户
6033,21,1,100.0,2,1,2,一般挽留客户
1243,10,1,100.0,1,1,2,一般挽留客户
6147,74,1,100.0,5,3,2,一般发展客户
3748,35,1,100.0,3,2,2,一般挽留客户
3265,17,1,100.0,2,1,2,一般挽留客户
382,89,1,100.0,5,3,2,一般发展客户
5647,68,1,100.0,5,3,2,一般发展客户
1491,24,1,100.0,2,1,2,一般挽留客户
5676,12,1,100.0,2,1,2,一般挽留客户
8463,79,1,100.0,5,3,2,一般发展客户
5189,53,1,100.0,4,2,2,一般发展客户
3729,17,1,100.0,2,1,2,一般挽留客户
6604,56,1,99.0,4,2,2,一般发展客户
3093,71,1,99.0,5,3,2,一般发展客户
2475,77,1,99.0,5,3,2,一般发展客户
5948,85,1,98.0,5,3,2,一般发展客户
3350,80,1,98.0,5,3,2,一般发展客户
9219,23,1,97.0,2,1,2,一般挽留客户
8530,24,1,97.0,2,1,2,一般挽留客户
9315,78,1,97.0,5,3,2,一般发展客户
9060,9,1,97.0,1,1,2,一般挽留客户
4660,43,1,96.0,4,2,2,一般发展客户
7497,86,1,96.0,5,3,2,一般发展客户
