user_id,experiment_group,channel,sex,age,city_tier,reg_date,win_orders,win_gmv,coupon_cost
1202,A,短信/邮件营销,男,20,4,2025-07-27,0,0.00,0.00
1207,A,自然搜索,女,34,4,2025-06-27,0,0.00,0.00
1209,A,信息流广告,女,44,3,2025-07-26,0,0.00,0.00
1212,B,信息流广告,男,25,1,2025-06-11,0,0.00,0.00
1215,B,短信/邮件营销,男,58,1,2025-07-28,0,0.00,0.00
1216,B,社交媒体,男,43,3,2025-06-11,0,0.00,0.00
1218,B,自然搜索,男,29,3,2025-06-12,0,0.00,0.00
1220,A,信息流广告,男,26,1,2025-06-28,0,0.00,0.00
1221,A,信息流广告,男,23,1,2025-07-20,0,0.00,0.00
1224,B,信息流广告,女,35,3,2025-06-17,0,0.00,0.00
1226,B,直接访问,男,31,1,2025-06-27,0,0.00,0.00
1227,A,自然搜索,女,26,1,2025-07-21,1,187.00,0.00
1228,B,短信/邮件营销,女,22,4,2025-06-13,0,0.00,0.00
1229,A,社交媒体,女,32,3,2025-06-21,0,0.00,0.00
1232,B,直接访问,男,26,3,2025-07-16,0,0.00,0.00
1233,B,自然搜索,女,22,3,2025-07-26,0,0.00,0.00
1234,B,自然搜索,女,43,2,2025-06-24,0,0.00,0.00
1235,A,社交媒体,男,35,2,2025-06-06,0,0.00,0.00
1237,B,自然搜索,男,41,1,2025-07-07,1,120.00,0.00
1238,A,直接访问,男,26,3,2025-06-10,0,0.00,0.00
1241,B,信息流广告,男,29,1,2025-07-09,0,0.00,0.00
1243,A,短信/邮件营销,女,29,3,2025-07-13,0,0.00,0.00
1245,A,直接访问,男,38,2,2025-06-25,0,0.00,0.00
1246,B,自然搜索,男,47,2,2025-06-26,0,0.00,0.00
1252,A,直接访问,女,29,3,2025-06-15,0,0.00,0.00
1258,A,直接访问,男,35,3,2025-07-29,0,0.00,0.00
1261,A,社交媒体,女,26,2,2025-07-26,0,0.00,0.00
1262,A,信息流广告,女,54,2,2025-06-11,0,0.00,0.00
1264,B,短信/邮件营销,女,26,1,2025-07-26,0,0.00,0.00
1271,B,信息流广告,男,26,3,2025-07-10,0,0.00,0.00
1272,B,信息流广告,女,29,2,2025-07-28,0,0.00,0.00
1273,A,直接访问,男,20,1,2025-07-15,0,0.00,0.00
1274,B,自然搜索,女,29,3,2025-07-05,0,0.00,0.00
1275,A,短信/邮件营销,男,43,1,2025-06-02,0,0.00,0.00
1277,B,自然搜索,女,25,3,2025-07-11,0,0.00,0.00
1278,A,直接访问,女,49,2,2025-06-03,0,0.00,0.00
1286,A,自然搜索,男,60,3,2025-07-28,0,0.00,0.00
1290,A,直接访问,男,34,1,2025-06-17,0,0.00,0.00
1293,A,短信/邮件营销,女,30,3,2025-07-10,0,0.00,0.00
1294,A,短信/邮件营销,男,34,2,2025-06-29,0,0.00,0.00
1295,A,信息流广告,女,36,2,2025-07-12,0,0.00,0.00
1296,A,信息流广告,女,36,2,2025-07-29,0,0.00,0.00
1297,B,自然搜索,女,33,1,2025-07-29,0,0.00,0.00
1299,B,短信/邮件营销,男,31,1,2025-07-05,0,0.00,0.00
1300,B,直接访问,男,24,1,2025-06-25,0,0.00,0.00
1302,A,信息流广告,女,18,1,2025-07-14,0,0.00,0.00
1306,B,自然搜索,男,20,2,2025-06-26,0,0.00,0.00
1311,A,自然搜索,女,25,1,2025-06-24,0,0.00,0.00
1312,B,信息流广告,女,29,1,2025-07-19,0,0.00,0.00
1313,A,社交媒体,女,37,2,2025-07-16,0,0.00,0.00
1316,A,短信/邮件营销,女,29,1,2025-07-26,1,91.00,0.00
1317,A,社交媒体,男,47,2,2025-07-23,0,0.00,0.00
1323,B,自然搜索,女,39,3,2025-06-29,0,0.00,0.00
1326,B,信息流广告,女,31,2,2025-07-27,0,0.00,0.00
1331,B,信息流广告,男,31,1,2025-06-25,0,0.00,0.00
1332,B,直接访问,男,18,1,2025-06-30,0,0.00,0.00
1334,A,自然搜索,女,38,2,2025-06-06,0,0.00,0.00
1336,A,社交媒体,男,58,1,2025-07-17,1,160.00,0.00
1345,B,信息流广告,男,52,4,2025-06-27,0,0.00,0.00
1347,A,直接访问,男,40,4,2025-07-16,0,0.00,0.00
1349,A,自然搜索,男,19,2,2025-07-16,0,0.00,0.00
1350,A,自然搜索,女,35,3,2025-07-20,0,0.00,0.00
1354,B,信息流广告,男,19,3,2025-07-23,0,0.00,0.00
1355,B,社交媒体,男,31,4,2025-06-07,0,0.00,0.00
1356,A,短信/邮件营销,女,27,2,2025-07-08,0,0.00,0.00
1359,A,短信/邮件营销,女,20,3,2025-06-02,0,0.00,0.00
1362,A,社交媒体,女,39,1,2025-07-14,0,0.00,0.00
1364,B,社交媒体,女,30,4,2025-06-07,0,0.00,0.00
1367,B,直接访问,男,56,4,2025-06-02,0,0.00,0.00
1368,A,直接访问,女,34,3,2025-07-23,0,0.00,0.00
1370,A,信息流广告,男,20,3,2025-07-19,0,0.00,0.00
1371,B,直接访问,女,23,3,2025-06-12,0,0.00,0.00
1373,A,短信/邮件营销,男,38,2,2025-07-23,0,0.00,0.00
1374,B,信息流广告,男,29,1,2025-07-18,0,0.00,0.00
1382,B,短信/邮件营销,女,51,1,2025-06-12,0,0.00,0.00
1389,B,信息流广告,男,27,2,2025-06-05,0,0.00,0.00
1390,A,短信/邮件营销,男,37,3,2025-06-30,0,0.00,0.00
1393,B,自然搜索,男,27,1,2025-07-16,0,0.00,0.00
1394,A,自然搜索,男,29,1,2025-06-09,0,0.00,0.00
1395,B,自然搜索,男,36,4,2025-06-30,0,0.00,0.00
1396,A,自然搜索,女,32,3,2025-07-23,0,0.00,0.00
1401,A,信息流广告,女,32,2,2025-07-03,0,0.00,0.00
1404,A,自然搜索,女,59,3,2025-06-09,0,0.00,0.00
1405,A,自然搜索,女,28,1,2025-07-27,0,0.00,0.00
1406,B,信息流广告,女,56,2,2025-06-11,0,0.00,0.00
1407,A,信息流广告,男,55,2,2025-06-25,0,0.00,0.00
1408,B,直接访问,女,38,3,2025-06-11,0,0.00,0.00
1409,B,社交媒体,女,20,4,2025-07-24,0,0.00,0.00
1410,A,信息流广告,女,52,2,2025-06-29,0,0.00,0.00
1411,B,自然搜索,男,40,1,2025-07-26,0,0.00,0.00
1413,B,自然搜索,女,25,4,2025-07-07,0,0.00,0.00
1414,B,自然搜索,女,44,3,2025-06-24,0,0.00,0.00
1415,B,自然搜索,男,19,2,2025-07-18,0,0.00,0.00
1417,A,自然搜索,男,38,1,2025-07-29,0,0.00,0.00
1420,B,自然搜索,女,33,3,2025-07-06,1,38.90,15.10
1422,A,社交媒体,男,31,2,2025-07-09,0,0.00,0.00
1424,A,直接访问,男,31,4,2025-07-23,0,0.00,0.00
1430,B,自然搜索,女,48,1,2025-07-22,0,0.00,0.00
1434,B,短信/邮件营销,女,30,3,2025-06-25,0,0.00,0.00
1437,A,短信/邮件营销,女,54,2,2025-07-16,0,0.00,0.00
1438,B,自然搜索,女,61,3,2025-06-16,0,0.00,0.00
1439,A,社交媒体,女,25,4,2025-07-06,0,0.00,0.00
1442,B,直接访问,女,30,1,2025-07-07,0,0.00,0.00
1445,B,社交媒体,女,20,1,2025-07-19,1,88.08,19.92
1446,B,自然搜索,女,19,3,2025-06-11,0,0.00,0.00
1447,A,自然搜索,女,60,2,2025-06-08,0,0.00,0.00
1450,A,信息流广告,男,28,1,2025-07-08,0,0.00,0.00
1453,A,自然搜索,女,21,1,2025-06-08,0,0.00,0.00
1456,B,社交媒体,男,28,3,2025-07-19,0,0.00,0.00
1459,B,自然搜索,男,60,3,2025-07-13,0,0.00,0.00
1462,A,直接访问,男,19,2,2025-07-18,0,0.00,0.00
1465,B,信息流广告,女,25,4,2025-07-03,0,0.00,0.00
1468,A,信息流广告,女,23,3,2025-06-22,0,0.00,0.00
1469,B,自然搜索,男,44,2,2025-06-21,0,0.00,0.00
1470,B,短信/邮件营销,女,18,2,2025-07-28,1,191.00,0.00
1472,A,自然搜索,男,30,2,2025-06-26,0,0.00,0.00
1474,B,信息流广告,男,33,4,2025-07-03,0,0.00,0.00
1477,A,社交媒体,女,29,1,2025-07-19,0,0.00,0.00
1478,A,直接访问,女,32,2,2025-06-21,0,0.00,0.00
1479,A,直接访问,男,59,1,2025-06-13,0,0.00,0.00
1483,A,信息流广告,女,61,1,2025-07-18,0,0.00,0.00
1488,B,自然搜索,男,21,1,2025-07-24,0,0.00,0.00
1491,B,自然搜索,女,37,2,2025-06-22,1,100.00,0.00
1493,B,自然搜索,女,46,2,2025-06-05,0,0.00,0.00
1497,B,社交媒体,男,34,2,2025-06-21,0,0.00,0.00
1498,A,信息流广告,男,31,3,2025-07-04,0,0.00,0.00
1499,B,信息流广告,女,29,2,2025-07-27,0,0.00,0.00
1500,A,信息流广告,女,59,3,2025-07-30,0,0.00,0.00
1514,A,自然搜索,男,55,2,2025-06-17,0,0.00,0.00
1517,B,短信/邮件营销,男,18,4,2025-06-27,0,0.00,0.00
1519,B,短信/邮件营销,男,40,2,2025-07-06,0,0.00,0.00
1526,A,自然搜索,男,31,4,2025-07-27,1,150.00,0.00
1527,A,自然搜索,女,53,3,2025-06-03,0,0.00,0.00
1529,A,自然搜索,女,34,4,2025-06-22,0,0.00,0.00
1531,B,自然搜索,女,29,3,2025-07-07,0,0.00,0.00
1532,B,直接访问,女,56,2,2025-06-05,0,0.00,0.00
1537,B,短信/邮件营销,女,31,4,2025-06-19,1,72.89,14.11
1538,B,社交媒体,男,42,2,2025-07-09,0,0.00,0.00
1540,A,自然搜索,男,49,2,2025-06-25,0,0.00,0.00
1541,A,社交媒体,女,24,3,2025-06-23,0,0.00,0.00
1543,A,信息流广告,男,25,2,2025-07-31,1,367.00,0.00
1546,A,自然搜索,女,31,2,2025-06-11,1,158.00,0.00
1547,A,自然搜索,女,23,3,2025-07-26,0,0.00,0.00
1548,B,社交媒体,女,31,3,2025-07-31,0,0.00,0.00
1552,B,直接访问,女,37,1,2025-07-07,0,0.00,0.00
1554,A,短信/邮件营销,男,32,2,2025-06-10,0,0.00,0.00
1555,A,自然搜索,女,22,3,2025-06-21,0,0.00,0.00
1556,B,短信/邮件营销,女,33,2,2025-07-24,0,0.00,0.00
1557,A,直接访问,男,60,3,2025-07-19,0,0.00,0.00
1559,A,自然搜索,女,35,2,2025-06-17,0,0.00,0.00
1562,A,社交媒体,女,37,2,2025-06-13,0,0.00,0.00
1567,B,信息流广告,男,32,1,2025-06-20,0,0.00,0.00
1569,A,信息流广告,男,27,3,2025-06-18,0,0.00,0.00
1570,B,社交媒体,男,45,4,2025-07-13,0,0.00,0.00
1574,B,自然搜索,女,45,2,2025-07-29,1,1926.99,9.01
1576,B,信息流广告,男,25,1,2025-07-28,0,0.00,0.00
1581,B,直接访问,女,39,3,2025-07-06,0,0.00,0.00
1582,B,短信/邮件营销,女,22,1,2025-06-24,0,0.00,0.00
1588,A,信息流广告,男,29,2,2025-07-03,0,0.00,0.00
1591,B,信息流广告,男,20,3,2025-07-02,0,0.00,0.00
1592,B,自然搜索,女,40,4,2025-06-21,0,0.00,0.00
1595,B,自然搜索,男,22,2,2025-06-14,0,0.00,0.00
1596,A,信息流广告,男,29,4,2025-07-04,0,0.00,0.00
1598,B,社交媒体,男,25,2,2025-06-24,0,0.00,0.00
1603,B,自然搜索,女,29,3,2025-07-22,0,0.00,0.00
1604,A,信息流广告,女,42,1,2025-06-19,0,0.00,0.00
1609,A,自然搜索,女,32,4,2025-07-09,0,0.00,0.00
1610,B,自然搜索,女,18,2,2025-06-14,0,0.00,0.00
1611,A,社交媒体,男,28,1,2025-06-25,0,0.00,0.00
1619,B,信息流广告,男,40,1,2025-06-13,0,0.00,0.00
1627,A,社交媒体,男,28,1,2025-07-27,0,0.00,0.00
1631,B,自然搜索,女,21,1,2025-06-16,0,0.00,0.00
1634,A,信息流广告,男,38,2,2025-06-20,1,36.00,0.00
1635,B,社交媒体,女,20,2,2025-06-19,0,0.00,0.00
1637,B,短信/邮件营销,男,35,1,2025-07-28,1,199.89,14.11
1639,B,信息流广告,男,41,4,2025-07-04,0,0.00,0.00
1640,A,自然搜索,男,60,2,2025-06-30,0,0.00,0.00
1642,A,信息流广告,男,27,1,2025-07-22,0,0.00,0.00
1643,A,社交媒体,女,35,2,2025-06-28,0,0.00,0.00
1645,A,短信/邮件营销,女,33,2,2025-06-20,0,0.00,0.00
1657,B,信息流广告,男,19,2,2025-06-06,0,0.00,0.00
1659,A,社交媒体,女,21,3,2025-06-18,0,0.00,0.00
1661,A,短信/邮件营销,男,40,3,2025-07-30,0,0.00,0.00
1663,A,直接访问,男,41,4,2025-07-18,0,0.00,0.00
1664,A,自然搜索,女,19,4,2025-07-27,0,0.00,0.00
1667,A,信息流广告,女,55,3,2025-07-29,0,0.00,0.00
1668,B,自然搜索,女,35,1,2025-06-10,1,38.95,12.05
1669,A,短信/邮件营销,女,22,2,2025-07-08,0,0.00,0.00
1673,B,直接访问,女,44,3,2025-07-29,0,0.00,0.00
1676,B,短信/邮件营销,男,33,3,2025-07-23,0,0.00,0.00
1678,A,短信/邮件营销,女,18,1,2025-06-16,0,0.00,0.00
1680,A,直接访问,男,28,1,2025-07-23,0,0.00,0.00
1683,A,社交媒体,女,24,2,2025-06-02,0,0.00,0.00
1692,B,直接访问,女,59,4,2025-06-26,0,0.00,0.00
1693,B,短信/邮件营销,女,40,1,2025-07-27,0,0.00,0.00
1696,B,信息流广告,女,33,4,2025-07-06,0,0.00,0.00
1705,A,信息流广告,男,43,2,2025-06-14,0,0.00,0.00
1709,A,信息流广告,男,57,4,2025-07-28,0,0.00,0.00
1712,B,短信/邮件营销,女,29,2,2025-06-30,0,0.00,0.00
1714,B,自然搜索,男,40,2,2025-06-22,0,0.00,0.00
1731,A,直接访问,女,31,4,2025-07-07,0,0.00,0.00
1734,B,社交媒体,女,42,2,2025-07-11,0,0.00,0.00
1735,A,信息流广告,男,31,2,2025-06-26,1,119.00,0.00
1738,B,社交媒体,男,37,2,2025-06-11,0,0.00,0.00
1745,A,直接访问,男,39,3,2025-07-06,0,0.00,0.00
1747,A,直接访问,男,27,3,2025-06-10,0,0.00,0.00
1750,A,短信/邮件营销,女,26,4,2025-07-09,0,0.00,0.00
1753,A,社交媒体,男,30,1,2025-06-27,0,0.00,0.00
1756,B,自然搜索,男,52,3,2025-07-03,1,75.36,12.64
1760,B,自然搜索,男,56,1,2025-07-17,0,0.00,0.00
1761,A,自然搜索,男,19,4,2025-06-24,0,0.00,0.00
1762,A,信息流广告,男,32,2,2025-06-14,0,0.00,0.00
1763,B,自然搜索,女,22,2,2025-06-30,0,0.00,0.00
1765,A,信息流广告,女,19,1,2025-06-05,0,0.00,0.00
1768,B,信息流广告,男,30,3,2025-07-25,0,0.00,0.00
1769,A,信息流广告,男,18,2,2025-07-03,0,0.00,0.00
1770,A,短信/邮件营销,女,35,2,2025-06-11,0,0.00,0.00
1772,A,直接访问,男,29,3,2025-06-23,0,0.00,0.00
1774,A,社交媒体,女,28,4,2025-06-25,0,0.00,0.00
1777,A,自然搜索,男,51,2,2025-06-19,0,0.00,0.00
1778,B,短信/邮件营销,男,25,1,2025-07-24,0,0.00,0.00
1779,B,信息流广告,女,22,2,2025-07-15,1,354.00,0.00
1780,B,短信/邮件营销,男,22,2,2025-06-09,0,0.00,0.00
1786,B,信息流广告,女,41,3,2025-06-08,0,0.00,0.00
1788,A,自然搜索,男,28,4,2025-06-05,0,0.00,0.00
1792,B,直接访问,男,22,3,2025-06-02,0,0.00,0.00
1795,A,短信/邮件营销,女,27,4,2025-06-20,0,0.00,0.00
1803,A,信息流广告,女,37,4,2025-07-23,0,0.00,0.00
1807,B,社交媒体,女,52,3,2025-06-29,0,0.00,0.00
1808,A,自然搜索,男,44,3,2025-07-08,0,0.00,0.00
1810,B,信息流广告,男,59,2,2025-07-17,0,0.00,0.00
1812,A,自然搜索,女,28,3,2025-06-24,0,0.00,0.00
1815,B,直接访问,女,25,1,2025-06-20,0,0.00,0.00
1816,B,社交媒体,女,42,1,2025-06-26,0,0.00,0.00
1817,B,信息流广告,女,22,4,2025-06-09,0,0.00,0.00
1820,B,自然搜索,女,29,1,2025-07-05,0,0.00,0.00
1821,A,自然搜索,女,49,4,2025-06-13,0,0.00,0.00
1823,A,信息流广告,男,31,2,2025-07-16,0,0.00,0.00
1830,A,社交媒体,男,18,3,2025-07-18,0,0.00,0.00
1834,B,短信/邮件营销,男,56,3,2025-07-19,0,0.00,0.00
1836,A,信息流广告,女,20,1,2025-07-16,0,0.00,0.00
1837,A,信息流广告,女,20,3,2025-07-26,0,0.00,0.00
1839,B,短信/邮件营销,男,29,2,2025-06-27,0,0.00,0.00
1841,A,自然搜索,女,53,2,2025-06-14,0,0.00,0.00
1844,A,社交媒体,男,29,4,2025-06-17,0,0.00,0.00
1847,B,自然搜索,男,21,2,2025-06-28,0,0.00,0.00
1848,B,社交媒体,男,27,1,2025-07-11,1,73.21,15.79
1854,B,短信/邮件营销,男,40,1,2025-06-21,0,0.00,0.00
1856,A,信息流广告,男,55,3,2025-06-06,0,0.00,0.00
1857,A,短信/邮件营销,女,37,4,2025-06-19,0,0.00,0.00
1866,A,信息流广告,女,47,2,2025-07-18,0,0.00,0.00
1874,A,社交媒体,男,21,1,2025-07-03,1,91.00,0.00
1875,B,信息流广告,女,41,2,2025-06-29,0,0.00,0.00
1879,A,信息流广告,男,58,1,2025-07-12,0,0.00,0.00
1887,A,信息流广告,男,54,1,2025-06-25,0,0.00,0.00
1889,B,信息流广告,女,54,3,2025-06-10,0,0.00,0.00
1890,A,社交媒体,女,53,2,2025-06-30,0,0.00,0.00
1895,B,社交媒体,女,20,4,2025-07-24,0,0.00,0.00
1896,A,信息流广告,男,26,1,2025-07-08,0,0.00,0.00
1897,B,自然搜索,女,20,1,2025-07-01,0,0.00,0.00
1904,A,社交媒体,男,18,4,2025-07-21,0,0.00,0.00
1906,B,自然搜索,男,30,2,2025-06-04,0,0.00,0.00
1908,A,信息流广告,男,57,2,2025-07-28,0,0.00,0.00
1917,B,信息流广告,女,25,2,2025-07-20,0,0.00,0.00
1918,B,自然搜索,女,34,2,2025-06-15,0,0.00,0.00
1922,B,社交媒体,女,45,4,2025-06-24,0,0.00,0.00
1923,B,信息流广告,男,33,3,2025-06-11,0,0.00,0.00
1925,B,信息流广告,女,27,2,2025-06-23,0,0.00,0.00
1927,A,信息流广告,女,20,3,2025-07-30,0,0.00,0.00
1929,B,信息流广告,女,28,2,2025-07-12,0,0.00,0.00
1931,B,社交媒体,女,27,1,2025-07-04,0,0.00,0.00
1932,B,社交媒体,男,43,3,2025-06-18,0,0.00,0.00
1937,B,短信/邮件营销,男,31,2,2025-06-18,0,0.00,0.00
1939,A,自然搜索,男,30,4,2025-06-12,0,0.00,0.00
1942,B,社交媒体,男,40,1,2025-07-25,0,0.00,0.00
1944,B,信息流广告,男,19,2,2025-06-26,0,0.00,0.00
1949,A,短信/邮件营销,女,29,3,2025-06-21,1,106.00,0.00
1951,A,信息流广告,女,19,3,2025-06-08,0,0.00,0.00
1966,A,短信/邮件营销,女,34,2,2025-06-15,0,0.00,0.00
1969,B,自然搜索,男,30,3,2025-06-27,1,156.00,0.00
1970,A,直接访问,女,21,4,2025-06-09,0,0.00,0.00
1973,A,短信/邮件营销,男,20,3,2025-07-20,0,0.00,0.00
1977,A,短信/邮件营销,男,35,4,2025-07-10,0,0.00,0.00
1978,A,直接访问,男,18,1,2025-07-24,0,0.00,0.00
1980,B,信息流广告,女,48,1,2025-06-09,0,0.00,0.00
1984,B,自然搜索,男,53,3,2025-06-27,0,0.00,0.00
1987,B,信息流广告,女,25,1,2025-06-30,0,0.00,0.00
1988,A,社交媒体,女,18,4,2025-06-12,0,0.00,0.00
1989,A,自然搜索,女,28,3,2025-06-19,0,0.00,0.00
1991,B,自然搜索,女,21,1,2025-07-28,0,0.00,0.00
1996,A,信息流广告,女,25,3,2025-06-26,0,0.00,0.00
1997,B,自然搜索,男,27,2,2025-07-13,0,0.00,0.00
2003,B,社交媒体,女,37,1,2025-06-29,0,0.00,0.00
2006,B,信息流广告,男,43,3,2025-07-10,0,0.00,0.00
2009,B,短信/邮件营销,男,30,4,2025-07-27,1,763.00,0.00
2015,B,信息流广告,男,18,3,2025-06-30,0,0.00,0.00
2017,A,社交媒体,女,30,1,2025-06-20,0,0.00,0.00
2018,A,短信/邮件营销,男,47,3,2025-06-26,0,0.00,0.00
2019,B,信息流广告,女,41,2,2025-07-21,0,0.00,0.00
2021,A,信息流广告,男,34,4,2025-06-29,0,0.00,0.00
2022,A,自然搜索,女,40,4,2025-07-09,0,0.00,0.00
2024,A,自然搜索,女,28,2,2025-06-10,0,0.00,0.00
2027,A,社交媒体,女,60,2,2025-07-03,0,0.00,0.00
2029,A,自然搜索,女,41,3,2025-07-30,0,0.00,0.00
2030,B,社交媒体,男,29,2,2025-06-04,0,0.00,0.00
2031,A,自然搜索,男,43,1,2025-06-05,0,0.00,0.00
2032,B,信息流广告,女,30,2,2025-06-22,0,0.00,0.00
2034,B,自然搜索,男,28,3,2025-06-17,0,0.00,0.00
2040,A,直接访问,女,44,1,2025-06-24,0,0.00,0.00
2041,A,信息流广告,女,44,4,2025-07-29,1,62.00,0.00
2043,A,直接访问,男,32,4,2025-06-02,0,0.00,0.00
2048,A,自然搜索,男,21,3,2025-06-25,0,0.00,0.00
2050,B,自然搜索,男,32,1,2025-07-23,0,0.00,0.00
2054,A,自然搜索,女,52,2,2025-07-26,0,0.00,0.00
2057,A,社交媒体,女,43,2,2025-07-15,0,0.00,0.00
2062,B,自然搜索,女,32,3,2025-06-25,0,0.00,0.00
2064,B,信息流广告,女,45,2,2025-07-25,0,0.00,0.00
2066,A,自然搜索,女,18,4,2025-06-28,0,0.00,0.00
2069,A,自然搜索,男,40,2,2025-06-18,0,0.00,0.00
2071,A,自然搜索,女,31,2,2025-06-21,0,0.00,0.00
2073,B,直接访问,女,39,3,2025-07-17,0,0.00,0.00
2078,A,自然搜索,男,35,1,2025-07-24,1,1071.00,0.00
2085,B,自然搜索,男,30,1,2025-06-21,0,0.00,0.00
2094,A,短信/邮件营销,男,35,3,2025-07-10,0,0.00,0.00
2097,A,信息流广告,女,39,1,2025-06-06,0,0.00,0.00
2103,A,自然搜索,女,22,4,2025-06-17,0,0.00,0.00
2107,A,信息流广告,女,36,4,2025-07-23,0,0.00,0.00
2110,A,社交媒体,男,29,3,2025-06-04,0,0.00,0.00
2112,A,信息流广告,男,29,1,2025-07-06,0,0.00,0.00
2116,B,直接访问,女,23,3,2025-07-15,0,0.00,0.00
2119,A,社交媒体,女,23,2,2025-06-19,0,0.00,0.00
2124,B,短信/邮件营销,男,19,2,2025-06-05,0,0.00,0.00
2126,B,信息流广告,男,33,4,2025-07-11,0,0.00,0.00
2127,B,自然搜索,男,41,4,2025-07-12,0,0.00,0.00
2128,A,自然搜索,女,44,2,2025-07-25,1,120.00,0.00
2131,B,社交媒体,男,34,2,2025-07-13,0,0.00,0.00
2139,A,短信/邮件营销,男,38,2,2025-07-04,0,0.00,0.00
2145,B,信息流广告,女,31,2,2025-07-02,0,0.00,0.00
2146,B,自然搜索,男,27,1,2025-06-04,0,0.00,0.00
2149,B,信息流广告,男,46,2,2025-06-10,0,0.00,0.00
2154,B,社交媒体,女,39,3,2025-06-11,0,0.00,0.00
2155,A,信息流广告,男,55,1,2025-07-14,0,0.00,0.00
2156,A,信息流广告,男,39,2,2025-07-29,0,0.00,0.00
2159,A,短信/邮件营销,男,40,2,2025-06-29,0,0.00,0.00
2161,A,直接访问,女,33,3,2025-06-10,0,0.00,0.00
2162,A,社交媒体,女,28,1,2025-06-10,1,203.00,0.00
2163,B,社交媒体,男,34,2,2025-07-10,1,145.00,0.00
2164,A,短信/邮件营销,男,50,1,2025-07-23,0,0.00,0.00
2166,B,直接访问,女,49,3,2025-06-03,0,0.00,0.00
2167,B,社交媒体,女,23,2,2025-07-05,0,0.00,0.00
2171,B,社交媒体,女,18,2,2025-06-30,0,0.00,0.00
2173,B,自然搜索,女,19,1,2025-07-06,0,0.00,0.00
2175,B,信息流广告,男,31,2,2025-07-16,0,0.00,0.00
2179,A,短信/邮件营销,女,43,1,2025-06-23,0,0.00,0.00
2183,A,社交媒体,女,25,2,2025-06-08,0,0.00,0.00
2187,A,信息流广告,女,45,3,2025-07-06,0,0.00,0.00
2191,B,自然搜索,男,27,3,2025-07-24,0,0.00,0.00
2194,B,直接访问,男,56,2,2025-07-18,0,0.00,0.00
2195,B,社交媒体,女,23,3,2025-07-10,0,0.00,0.00
2196,A,短信/邮件营销,女,46,3,2025-07-19,0,0.00,0.00
2199,B,社交媒体,女,20,1,2025-07-07,0,0.00,0.00
2207,A,社交媒体,女,42,2,2025-07-27,0,0.00,0.00
2210,B,直接访问,女,39,3,2025-07-30,0,0.00,0.00
2212,A,自然搜索,女,29,3,2025-06-02,0,0.00,0.00
2214,A,信息流广告,女,26,2,2025-06-30,0,0.00,0.00
2216,A,自然搜索,女,27,3,2025-07-17,0,0.00,0.00
2228,A,自然搜索,女,19,3,2025-06-21,0,0.00,0.00
2233,A,短信/邮件营销,男,35,2,2025-06-18,0,0.00,0.00
2236,A,自然搜索,男,18,1,2025-06-27,0,0.00,0.00
2239,B,社交媒体,女,43,2,2025-06-30,0,0.00,0.00
2242,A,自然搜索,男,28,3,2025-07-11,0,0.00,0.00
2243,B,信息流广告,男,40,1,2025-07-03,0,0.00,0.00
2244,B,信息流广告,男,58,1,2025-07-13,0,0.00,0.00
2245,B,直接访问,女,40,1,2025-07-17,0,0.00,0.00
2250,A,社交媒体,女,26,4,2025-07-16,0,0.00,0.00
2253,B,社交媒体,女,50,3,2025-07-30,0,0.00,0.00
2255,A,自然搜索,男,59,3,2025-07-01,0,0.00,0.00
2262,A,信息流广告,男,37,1,2025-06-04,0,0.00,0.00
2276,A,信息流广告,女,37,2,2025-06-04,0,0.00,0.00
2278,B,信息流广告,女,34,2,2025-06-14,0,0.00,0.00
2279,A,社交媒体,女,56,4,2025-07-05,0,0.00,0.00
2280,B,信息流广告,男,37,2,2025-07-12,0,0.00,0.00
2281,A,自然搜索,女,33,4,2025-07-26,0,0.00,0.00
2282,A,社交媒体,女,36,2,2025-06-11,1,106.00,0.00
2283,B,直接访问,女,33,2,2025-07-11,0,0.00,0.00
2287,B,自然搜索,女,54,1,2025-06-20,0,0.00,0.00
2288,A,信息流广告,男,19,1,2025-06-20,0,0.00,0.00
2289,A,短信/邮件营销,男,22,3,2025-06-23,0,0.00,0.00
2290,B,自然搜索,男,41,2,2025-07-05,0,0.00,0.00
2292,A,社交媒体,女,31,3,2025-07-12,0,0.00,0.00
2293,A,信息流广告,男,24,1,2025-06-24,0,0.00,0.00
2298,B,直接访问,女,58,3,2025-07-12,0,0.00,0.00
2300,B,社交媒体,男,39,4,2025-06-09,0,0.00,0.00
2302,B,自然搜索,女,24,4,2025-06-08,0,0.00,0.00
2303,A,信息流广告,女,19,2,2025-06-25,0,0.00,0.00
2304,A,自然搜索,女,18,2,2025-07-15,0,0.00,0.00
2306,A,信息流广告,女,18,3,2025-07-29,0,0.00,0.00
2307,A,信息流广告,男,18,2,2025-06-02,0,0.00,0.00
2311,B,直接访问,女,37,2,2025-07-09,1,248.12,16.88
2312,A,自然搜索,男,28,3,2025-07-29,0,0.00,0.00
2318,B,直接访问,女,27,2,2025-06-07,0,0.00,0.00
2320,B,信息流广告,男,28,3,2025-06-10,0,0.00,0.00
2321,A,社交媒体,女,28,1,2025-07-10,0,0.00,0.00
2322,A,信息流广告,女,19,3,2025-06-21,0,0.00,0.00
2323,B,短信/邮件营销,男,57,3,2025-06-26,0,0.00,0.00
2324,A,短信/邮件营销,女,28,3,2025-07-27,0,0.00,0.00
